"[-0.05455688813583551, -0.019975762344183398, -0.03610184794395321, 0.03446632037383917, 0.1476597241958144, -0.08802877419042832, -0.04717882093446002, -0.009543774543774542, -0.04674017647701858]","[-0.04084412755000991, -0.01456417112299465, -0.015010794216676566, -0.020333484750037423, 0.1664584114758179, 0.11352882801620949, 0.04899181863887747, -0.03041721132897603, -0.074475935828877]","[-0.04695663698575952, -0.04798972980292357, -0.028288492704658656, -9.129452054557063e-05, 0.049551676375438475, 0.18233041369499267, 0.04917735114729754, -0.06432649994379944, -0.04007345392670853]","[-0.08967661223356917, -0.04737704639772017, -0.0463727642188963, 0.012578981086914204, 0.06626599197259539, 0.1109927088018334, 0.016384049713674548, -0.018226525017775712, -0.0445687837070561]","[-0.09781240305802387, -0.010801630195419706, -0.07585002075755104, -0.05778912772838604, 0.017953717539453073, 0.0906752707977207, 0.06193049379223432, 0.030127189194362622, -0.02510015625105673]","[-0.009266011904531572, -0.03369827468800761, -0.03530208138194323, -0.03742914876641521, -0.005482941331283436, 0.054832987229415237, 0.029648546500336957, -0.0006372353820582044, -0.02933250694217955]","[0.01971237694767107, 0.011829608662942005, -0.011523260689927352, -0.02831616531616531, -0.0689056236854617, -0.00478730691965986, -0.035849150904351285, -0.014687318719927428, -0.0408064927084535]","[-0.047853014713767794, 0.008798253229419635, 0.01261172611679752, -0.0027989956586145295, -0.03166964937881532, 0.007887278949144504, -0.10912937256075343, 0.0037225244572846317, -0.01490208377402856]","[-0.008536775748703158, 0.007100997853215364, -0.029650392645022044, -0.028764288530266857, -0.08526743514198401, 0.02108108604132894, -0.034978371718537696, 0.007681273278023273, -0.021999426721387126]","[-0.018123004969762824, 0.015270410505294638, -0.004155535015718689, 0.018243004476507105, -0.11433022594707569, -0.07174297051973164, -0.004505517729644089, 0.012328491150815094, -0.006317985284017211]","[-0.11567647145665721, 0.01874084611065502, 0.020073082562940568, 0.06199548398181899, 0.05446687180540069, -0.06052248515337018, -0.004342136380142143, 0.10571631146313541, -0.00045150293378114215]","[-0.04836483358617064, -0.007376144068495618, 0.06420659292112482, 0.08875540091912376, 0.09219366927169872, -0.026860718705322445, -0.03885048858419751, -0.03056546035901167, -0.0798046844754162]","[-0.10596750055637842, 0.024132258175455792, 0.05332860485622735, 0.17877974038212108, 0.0737747719212935, -0.10775991510914072, -0.1081673411046129, -0.05025065931269118, -0.03786995925227457]","[-0.02888615529442676, 0.046249385287323044, 0.10394769233798773, 0.13527037296755742, 0.05591460629609718, -0.10994515707643399, -0.03234053469239982, -0.024197757843740626, -0.026012451981964183]","[-0.04637382436318606, 0.026854828640690005, 0.07444417835907198, 0.04397230609714805, 0.21677112573034257, 0.005977860251385518, -0.0031692814671538012, -0.0125012025012025, -0.05264265741376242]","[-0.03048764852021699, 0.02232462230022275, 0.024489496139956893, 0.11974143150699496, 0.23374532838694967, 0.010958847282181342, -0.09116417116224251, -0.1171269382069768, -0.09248096772686937]"
"[-0.07310565977232643, -0.056519961519961526, -0.018468264424786163, 0.001533094924399278, 0.18732673152366253, -0.03988356965253809, -0.031508520528128366, -0.01590487508134567, -0.060135642135642126]","[-0.028060196698720466, -0.027898106635629152, -0.009068735441075868, 0.012549660569810765, 0.15215347449188305, 0.06804217575016241, -0.004037222012531469, -0.024874199260639482, -0.03214018409659303]","[-0.04225000656351647, -0.029275190032405855, 0.02482250499274346, 0.04782583019311963, -0.03601138370514495, 0.19377152834662809, -0.05199338401946013, -0.04003019604684804, -0.00019303649844904652]","[-0.05281160551652354, -0.02815530629853322, -0.039137826350941096, -0.028003974582921948, 0.005392952077162616, 0.21673803365920835, 0.023010158677682732, -0.04875312684570825, -0.03494597148609227]","[-0.07100439986168575, -0.07015230486928453, -0.012413188547088961, -0.021501015955200344, 0.08633107843783758, 0.10995938191429915, 0.003119873010254487, -0.04372163451514231, -0.08728445628065601]","[-0.0005160011761288635, -0.02868602058485687, -0.06441642680821597, -0.016384838482803768, 0.004316045516399858, 0.1360023757549144, 0.009521951839000856, -0.04113119460455972, -0.11870589145374992]","[0.03396612317545994, 0.022357685617742446, -0.0397741211064072, -0.05277140902026646, -0.06501952423129606, 0.009295235787887303, 0.07464203398180329, -0.04147188360337867, -0.0345574739348779]","[0.005586115093273308, 0.012244231928486601, -0.009002536983917342, 0.057131342826306414, 0.005025282961660299, -0.013112427104458896, -0.1410922556400058, 0.039424697983175695, -0.009537784397853522]","[0.03927617731050835, 0.009947993307283055, 0.02048462875888446, 0.00793015170960805, -0.08556506517744054, -0.15479255776188455, -0.015030405266892255, 0.008882387202823576, -0.017799976749556884]","[0.03833982089417785, 0.04906604055733606, 0.02457199553321984, -0.07901605500625815, -0.1506319802318356, -0.07419136802514018, 0.032290458338693574, 0.017395526863695075, -0.004491105590555128]","[0.01781655830525901, 0.05073090667059929, 0.054233403450532555, 0.008619008611884568, 0.011218947567658753, -0.051091722217452826, -0.10148765938824117, 0.0041912801112542475, 0.019102610221838928]","[0.009520276478729828, 0.019215762954832814, 0.014880270008687378, 0.042168910040971515, 0.07775489897298814, -0.04451355593855069, -0.06282670207748503, -0.07375717862309553, -0.03577601515041175]","[-0.024676182669106123, 0.03337340953406964, 0.03846226486351058, 0.1326956800291834, 0.011577602155214695, -0.05828535038642407, -0.057005458541135624, -0.021684353557655286, -0.027790944760990442]","[-0.06839577320373083, -0.022093773414457056, 0.05762896635394371, 0.17047132942856544, 0.11790369668297329, -0.11398840647739425, -0.03588701354311725, -0.030263647350287876, -0.035375378476495085]","[-0.0805150680977286, 0.009502362539428703, 0.11270077971939686, 0.18488316325006546, 0.0667142757787095, -0.06134735341831278, -0.09856917912388637, -0.045232150664031294, -0.03480349665030811]","[0.0013087403287040302, 0.0030932887774993006, 0.0010963803941981126, -0.012228361584100622, 0.1616085403955131, 0.08778594920753305, -0.1123387853877872, -0.034447850990500725, -0.029211234474392375]"
"[-0.056105408920429985, 0.029078432173670267, -0.006172601172601173, -0.01794356217508087, 0.1261235781260908, -0.010760314696045825, -0.0012210242799835236, 0.012083568809003083, -0.035082667864622746]","[-0.007840996168582375, -0.02173184369533254, -0.017489317076132486, 0.040078955198781706, 0.2314934870153678, 0.169530556396265, -0.10410001507152832, -0.04682298635929468, -0.06978450690621077]","[-0.032332608587481146, 0.01332147778924391, 0.003283095851605043, -0.001933859074867511, 0.0345328117761321, 0.20095169506209398, -0.12834213077654058, -0.029738827817537145, -0.0064083208893152485]","[0.012405056249708238, -0.004035826122660277, 0.00431517296118808, 0.010631126355032898, -0.025456672440312036, 0.029137010938543054, -0.009262526627220796, -0.00819551892118782, 0.0037955109402420667]","[0.01300498201548643, 0.04397150243698794, -0.02293760606968154, -0.0273977200297955, 0.010329889052162408, 0.028241717963991303, -0.03048768970183964, 0.06029557910677981, 0.0849793452259088]","[0.09338991058138793, -0.00402181115445488, 0.0587880304228572, 0.009199460376054167, -0.05228712141625355, -0.01283588325632258, -0.07378288357235216, -0.023592770059330984, 0.018476401411748222]","[0.05879537117111343, 0.07540031750400093, -0.011005446031641837, -0.041726292874429166, -0.044064587149223025, -0.0008566702660341846, -0.049378987510146514, -0.09416312469539717, 0.06699941985175759]","[0.03852148557484866, 0.03750156137235752, 0.019418445842776674, 0.0019143339501953016, -0.04270131456938028, -0.06466808187438217, -0.007866023618013168, -0.008608605850541337, 0.0398215325054721]","[0.0009134051406812782, 0.022172186150558167, 0.017178359342329332, -0.046734013774767325, -0.07501130254821402, -0.01368914321060831, -0.027591345369660764, -0.03628966559161924, -0.02761514680536578]","[0.013744962636163621, 0.043671842832531504, 0.007178875109199727, -0.013762129358831351, -0.14889891648216658, -0.06173050289337586, 0.00026478082577800766, 0.12345610742532168, 0.036074979905379195]","[0.029527691123389363, 0.051554328989524736, 0.068070735743363, 0.048323847804855824, -0.0547401898392008, 0.02522200274537397, -0.04092914025189772, 0.004562466610087426, 0.06840825707450421]","[0.03926971519629213, 0.07160788322501367, 0.10342837427209947, 0.05237137014106145, 0.003445621283175139, 0.006823502861865935, -0.1013411044112408, 0.011326883182563446, 0.053067754249169624]","[0.029539651640609232, 0.04315850455116763, 0.05391345115555863, 0.03267871098438438, 0.012514261400573976, -0.04975205957816195, -0.048554345450964737, 0.004428937376511774, 0.055406221253654436]","[-0.07154525744407544, 0.03188193577103164, 0.041703675400766506, 0.1663348063956746, 0.08508703646561304, 0.026064009686482568, -0.010573770533764789, -0.03717211257158324, -0.07178032317014488]","[-0.08794860217854505, 0.022331253790712588, 0.01420205970061051, 0.0894963412938967, 0.08566606052080136, -0.012719760140242342, -0.05436671626141277, -0.005809630207753318, -0.03751767318473435]","[-0.007019056604188938, 0.025585650990825638, 0.004943724633893448, 0.04219002557571704, 0.21185469928979497, -0.008539026777714648, -0.03561540017757366, -0.05784522538381397, -0.0022220582136064995]"
"[0.012833902939166086, 0.027139059770638727, -0.007070934913040179, 0.0014897073550684363, 0.2582103503808043, -0.05681788048160248, -0.04884754521963823, -0.005097440571124788, -0.02183921926027188]","[-0.025864703410680402, 0.009543332961314648, 0.009080335590573644, 0.023446812898127174, 0.09107161395322719, 0.09013730405286983, -0.09314403151703021, 0.0014638662786868664, -0.03906786414042206]","[-0.02083462818808926, 0.0032784676337307903, 0.030323504269217615, 0.029177600805835813, -0.06663739267024757, 0.1463448899910106, -0.03661719701144513, 0.05016600532682955, -0.02853458349017572]","[0.002291621876154476, 0.05179112566222929, 0.005175860543854577, -0.029035548032982895, -0.028415529030796326, 0.035176502896718545, 0.06300346271767297, 0.05436008196761312, -0.127680911933797]","[0.03902878508972782, 0.04525972419936636, 0.018632112625603808, -0.0023661050009162535, -0.10615599840372761, -0.019716025633144618, 0.07114799928085178, 0.018388435439394946, 0.042447739069510465]","[0.07733474108205415, 0.04960884703456883, 0.019401927764191713, -0.028029940806943418, -0.09880311396267985, -0.006370707270709236, -0.05881326599215529, -0.0049389807377601125, 0.09061049288943317]","[0.11898496097135393, 0.08475652821170879, 0.021352703676550327, 0.0018789228474822145, -0.012491412403074276, -0.08997308042873518, -0.0654115873220753, -0.01943252676315889, 0.027002157876615085]","[0.009329472068374978, 0.04593087353319193, 0.00895732863193572, 0.0014731164584125545, -0.012948777053309476, 0.020860653677660823, -0.08433417669037745, -0.0018640433937205658, -0.0007377805655018332]","[-0.0420952754424246, -0.0062793221974323035, 0.014044017439831441, 0.024088359911769545, -0.07238949223396116, 0.038487715860484904, -0.08955208653299576, 0.06920160591344499, 0.06449447728128303]","[-0.09961927207850174, -0.002119816839965004, -0.0072081927419815756, 0.03795411256333068, -0.10920650958026362, 0.024240620291654268, -0.01793856418068461, 0.12472194881304502, 0.08917567375336663]","[-0.021650865494923788, 0.03427527978593164, 0.018070120829956713, -0.014104966894628469, -0.06308060903378347, -0.08050898166782071, -0.011412259274245565, 0.09008625819796277, 0.088326023551551]","[-0.007356907832074017, 0.04493918850210932, 0.043519582271248324, 0.01306286159665205, -0.04617446108408976, 0.013631275092852599, 0.011032252252710845, 0.048958820910902257, 0.13172072162302167]","[0.029618506051891702, 0.09135256566021774, 0.06692477704944019, 0.1086075350840648, -0.1017868891470555, -0.038846571057253455, -0.029594467882646344, 0.01845491481115257, 0.015269629430188336]","[-0.05795683917058647, 0.06109420821931716, 0.10380372002042232, 0.08040781773085628, 0.05887451032484481, 0.030376900683028493, -0.019249591770431437, -0.03752876106615874, -0.07315529830462571]","[-0.06923126307232719, 0.02850578961962008, 0.03187296230367652, 0.0471966691498651, 0.1477193778318724, -0.032900976472937965, -0.0213812317604348, -0.018713380362049177, -0.04640128057061825]","[-0.03869431986639559, 0.042223800796654075, 0.013099636045494335, 0.1007383774533365, 0.1208034920938556, 0.03575907737673623, -0.025677766434433417, -0.03916758708687573, -0.022418043711705346]"
"[-0.034483098351192495, -0.008644734365558161, -0.004559357599642839, 0.03574606377666352, 0.12158282017951538, -0.011616797578766463, -0.040835642022467755, 0.03376036985157615, -0.09094962389012731]","[-0.07367829523186943, -0.0021027397391660124, 0.00450938923069473, 0.03145315647850469, 0.16362300172274805, 0.08643705091761394, -0.11288124636209153, -0.04676583913990141, -0.07726114454319963]","[-0.04624238535737691, -0.0073366980684233946, 0.006281228368989908, 0.07308183093842613, 0.04072215608843782, -0.008616801821424352, 0.01091112764412909, 0.007019371577603392, -0.022486496037028347]","[0.01977025300881753, 0.013407288791151759, 0.02337165699000271, -0.005203943616030243, -0.10654788965914438, -0.018447550498855395, 0.04952619269757269, 0.007259731765693805, 0.08353092718745825]","[0.09134860152640874, 0.09090086482577411, 0.023515532101688844, 0.0163978487358656, -0.05842420241262404, -0.03266737302707326, 0.0030658803267196166, 0.021686384412199958, 0.09750979684437378]","[0.20897747646838782, 0.05782327081858294, 0.012445221205607135, -0.0035746740985553027, -0.11382916851501226, -0.11981191652218923, -0.13663837861723893, -0.005266665883084415, 0.2198748351435022]","[0.22094487033105104, 0.08090151231339081, 0.053108526055631766, 0.030754084235392956, 0.0008635547593220938, 0.00440678836653112, -0.12178436582765392, -0.017500334800814504, 0.17497203123381527]","[0.1433650281591755, 0.09799532377451364, 0.02280044994157262, 0.036519657659055606, 0.09589522559853948, 0.016228071736580238, -0.04694952121256622, 0.02114123973777729, 0.03967119127201845]","[0.06445072812792908, 0.07569037481580049, 0.03558429578271994, 0.07094161047888399, 0.02517736110957175, 0.03187997326461556, -0.029843198140206167, 0.05178156388136809, -0.005662709320682649]","[0.03506329415207803, 0.009668993820740664, 0.021922198686652055, -0.03101259393902285, -0.03893394222502561, -0.008931674582231347, 0.025402484985629414, 0.1052971756199386, 0.06819073014790783]","[0.021182627423366074, 0.015585833179452314, 0.01866651976781588, 0.01807128072673201, -0.11173291216855985, -0.05376518868624821, 0.022502006577153594, 0.10987341240577671, 0.10628308744117818]","[0.003480347599874617, 0.04345334107639583, 0.0036027591583225535, 0.0477186189065351, -0.028063895516942286, -0.01308347691816688, 0.0419182526014823, 0.11706264335499252, 0.07724474307083967]","[0.055673044146218695, 0.04274962795335413, 0.09634551870108436, 0.0827406853026113, -0.02841655919096084, -0.09751196548618576, -0.0695001077958653, -0.01998609999879257, 0.09790585636853588]","[0.06494683570669237, 0.01641137289559444, 0.016601189399334262, 0.05844865258026446, 0.05301244556445725, -0.05601636121403747, -0.044025147002464154, -0.043440964798339435, 0.0007286435351648718]","[0.0008533397491097411, -0.019642717599451267, 0.01140053990809256, 0.09484101723198594, 0.1427972268685805, 0.026484570581180075, -0.04702250016413083, -0.0004433897711510343, -0.06260142013754907]","[-0.05551982210079503, -0.041219033764714745, 0.0082404907070125, 0.07717658109831682, 0.07181321019555334, -0.017694976117138522, -0.021168556843909045, -0.030895556354437408, -0.030732336819887893]"
"[-0.039248051172315356, 0.0016340501739824445, 0.005367403751395189, 0.00625023245640792, 0.20807124267345556, 0.004712722899347238, -0.09388607422363093, -0.05130624233758642, -0.04159528422105554]","[-0.03174825780200711, 0.013287576002804807, 0.018178396834767366, 0.006682079810948843, 0.1368987264985125, 0.04328247036638719, -0.05660138345867923, -0.04128010958978491, -0.04869949866294943]","[-0.09791269781698979, 0.03392379060104652, -0.0068255540191984425, 0.018977330978741082, 0.1153834331342394, 0.03055290601327791, -0.04989955529064395, -0.02307733785027412, 0.005544350916468099]","[-0.047703605428364396, 0.015358771582963782, 0.027933020539005662, 0.0024256524041417343, -0.035185200767092306, 0.0292576770969748, 0.03195230821581784, 0.04015034437886948, 0.042477698644350026]","[0.12552007471656818, 0.06393313175993778, 0.015889955640362496, 0.007350981304057508, -0.12250023565767994, -0.03610708299958773, -0.01089554908845028, 0.05472630760676292, 0.0887490833846958]","[0.14482668579115188, 0.030704963193378454, 0.023454466780226578, 0.011094649979007512, -0.04620962712015968, -0.05618698227754754, 0.0016165025067234329, -0.01030756393257859, 0.15434023841313127]","[0.03852690008629857, 0.08143626900492686, -0.03005262840105677, 0.001081773818246104, 0.03194998044384027, 0.009584142619881386, -0.0087959505517501, 0.025572376178072884, 0.10403047013487407]","[0.014352037413172397, 0.015091853187345156, 0.008970003117806713, 0.029541152462382623, 0.007329713290604084, 0.013782173295508918, 0.04507019463218104, 0.04440302082619235, 0.03479318510814007]","[-0.021833002371048363, 0.03623570397356765, 0.04967751504037565, 0.07373228434247885, 0.04027293570474312, 0.09298757425693673, 0.01514143787001214, -0.029029322771832067, -0.08385179271190038]","[-0.044630256079443514, 0.03991828819832556, 0.03301284827519434, 0.06579632202669006, -0.05248675083851562, 0.065545633488341, 0.03228429957936579, 0.015058286186633033, -0.02116533750325729]","[0.00991300938048778, 0.027636818670470367, -0.013301927335993988, 0.014439337395709753, -0.11917275453202988, -0.04966382593830514, 0.08341253554833289, 0.07078492621132915, 0.04261854726666575]","[0.002250425518861787, 0.04679830251265308, 0.031666545923270596, -0.001928011869239639, -0.19570490071485225, -0.03513245424079767, 0.034848103814728665, 0.11696637950384198, 0.12023560955153338]","[0.039371104286457, 0.07079191021443773, 0.021834549739225793, 0.01691533407553994, -0.029185232516334245, 0.007697635567398428, 0.011761768822133964, 0.07965291855225487, 0.007826677925553194]","[-0.016705582174605015, 0.06327840217776332, 0.02259935008164684, 0.10520408243435303, 0.07923652695040036, 0.026060831145366864, -0.07940711227245663, -0.07705550224224705, -0.0032109961002217413]","[-0.06533025424201977, 8.233592198959166e-05, -0.015571758436685061, 0.06438634714745893, 0.17605520273590614, 0.015448530171765909, -0.0713154216469143, -0.06140528790937608, -0.042349693742125334]","[-0.06760987573817612, -0.05614962539287853, -0.01388939543604726, 0.037940043637047616, 0.1106786989791678, 0.08852600540696988, -0.05073171295216401, -0.07063757181809315, -0.08479323335249281]"
"[-0.1097899770423533, -0.01936063839355086, 0.031082645794421125, 0.07248225431781785, 0.26351151844855064, -0.03827416958033479, 0.017018881561203347, -0.09163688969519584, -0.08503362541055831]","[-0.07567588373555134, 0.007545359022837289, -0.006979968590785958, 0.07065455325447884, 0.11674982596707668, 0.05732777739656822, 0.005540766410414587, -0.14350763952783827, -0.0716547901972]","[-0.023261510873802828, -0.010756059983867538, 0.017939629555508874, 0.0784663129486784, 0.08174997458946245, 0.03186339107083516, -0.029739872528750627, -0.07747281210789839, -0.10878905267016543]","[0.013019174999895591, 0.022989955354882796, -0.0038338076363188464, -0.0005047628432921364, 0.02463876666183787, -0.0666166421525694, -0.008420579971458453, 0.03011895927147948, 0.0819422696488764]","[0.08764379576972467, 0.019969688884741682, -0.007671672256596394, -0.023644669520927926, -0.1392016662882466, -0.0016116629275555044, -0.008211245166775114, 0.045556561461309264, 0.05383753671099262]","[0.09131281693801778, 0.03596557137262004, 0.0020476159992608364, 0.012134204185235871, -0.08214339217192992, -0.014606198993313502, 0.0261149003116933, 0.04102520937694429, 0.12814927298147138]","[0.018842139943885942, 0.007192500453476053, 0.03919780546251134, -0.005856577201764086, 0.03507694097234916, -0.02972933150684455, 0.02671930192244175, 0.05497452564943506, 0.02691602763784269]","[-0.039907565457453845, 0.0028430520513307647, -0.008280481062507318, 0.024643627056285908, 0.05606660101581127, 0.022485325951678223, 0.0496802585023447, 0.02693902745997441, -0.08113651218413079]","[-0.11579123028362565, -0.0023063935731380478, 0.012603260626956051, 0.10991471411683157, 0.11289675744486202, 0.013431089059317905, 0.020369065089950414, -0.024618596605347293, -0.12649866587580694]","[-0.11763026546544442, 0.024796219077512963, 0.10026967681940746, 0.1012631228470443, 0.0014775716007909556, -0.038458154273421134, 0.010432232202878339, -0.005623288975507505, -0.10319378049992765]","[0.00958084607160653, 0.030717885031653756, 0.08591012363920802, 0.03901006268764669, -0.2038679087480434, -0.07066530743515928, 0.012303908958849946, 0.05188780939888269, -0.03487741960464516]","[0.03135940276969951, 0.07104015550693707, 0.017729404442794923, -0.028825747417548148, -0.18599344890055838, -0.03391845742525555, -0.016714343889019545, 0.011146017770461716, -0.06582298285751154]","[-0.02580553846623837, 0.03727531709140823, 0.004594283134884816, -0.0011100164888104697, -0.04852729791233491, 0.005623622242217054, 0.007944339121337629, 0.05057943238971652, -0.05724080777884724]","[-0.0883466323968369, -0.009800974594570584, 0.011745112221460213, 0.01939139652023661, 0.07397716597495503, -0.005229877631686641, 0.030679924580298015, -0.017222785217685194, -0.0418599961228371]","[-0.13657002716004532, -0.02143206682680366, 0.011177296845717898, 0.07213125742949658, 0.20453677273171036, 0.04164510730160412, -0.05532051667744991, -0.02675340231238598, -0.04941442133184418]","[-0.07000849688222442, -0.0230604918240203, 0.022928074739876604, -0.06296385907959808, 0.09035947121948043, 0.05923045684062711, 0.015361206558234156, 0.013545452172302103, -0.11205848041134422]"
"[-0.08981688994075243, -0.007349985496539247, 0.07181621195702967, 0.10704057723585061, 0.12279730965771421, 0.005514922677262127, 0.028342211904302913, -0.04757657303960993, -0.05743445162192454]","[-0.0769298407913499, -0.0011435537832882592, -0.014219952379051867, 0.06969394386916034, 0.13595044229617598, 0.0707157532054642, -0.015468449213682463, -0.012349147617487267, -0.11624919558594074]","[-0.04526803007826026, -0.0213067032149726, -0.008242911164348325, 0.08077279967108528, 0.09449579266460692, 0.04169268982120104, 0.023012631744937555, -0.010657769690230509, -0.08783183308735237]","[0.057374590577098566, 0.03539584809283853, -0.01925326620287862, 0.014585433213340201, 0.0858874055874056, -0.006144961836662695, 0.004463987627188748, -0.04352973685039348, -0.03544596687460347]","[0.06686541444494784, -0.039741691775095796, -0.038891148323810035, -0.02107651189824427, -0.2002984124715922, -0.04333378804179891, 0.0073892044677902335, 0.04125752232724659, 0.0811627446038899]","[-0.02517565253736395, 0.00524212904213768, -0.015538142677043062, -2.877559270964003e-05, -0.16034952568181687, -0.01589495848298246, 0.0337142745016427, 0.08034570476485325, -0.008981720003384264]","[-0.05162913810629717, -0.007523679694747522, 0.017666327077824583, 0.02772197717273362, -0.014148646668878814, -0.004233943630310322, 0.11816031214195577, 0.10928523859607779, -0.048631780221691304]","[-0.0658474687584326, 0.010947028414276229, 0.024246747286213705, 0.02696909108832187, 0.05674666875194442, 0.08054561813332428, 0.03171041292817904, -0.035250336025811166, -0.13006776181801566]","[-0.06954495958608294, 0.004794878371847715, 0.02485778919051114, 0.07975043893314485, 0.1087260930543529, 0.05820347893251884, 0.003974901943793102, -0.038712986733285715, -0.0920496341067999]","[-0.09283738756082253, -0.0150963849709871, 0.0493232974414398, 0.1476589874496705, 0.05767300797696048, 0.005518902402181863, 0.002174746994661546, -0.011532947452076996, -0.12954888894769423]","[-0.07229206515039474, -0.004619349871517839, 0.08716817026909164, 0.023678157139767855, -0.04181611866193369, -0.022051509994276873, -0.027034682749587504, -0.001993049065400175, -0.03437288524908197]","[-0.005624371241178122, 0.06048964996074435, -0.009250577322307899, -0.0742727409533369, -0.15455363329528354, -0.016137848368759526, -0.02095893146825077, -0.06182346206857495, 0.002131914756947295]","[-0.10743913410620076, 0.08227150390181853, -0.017105209855566975, -0.00041449480993328153, 0.03836716586432941, 0.028227684203182737, -0.03248103399277631, 0.0008455644316183869, -0.03227204563647165]","[-0.08332330119319473, -0.015507867406468832, -0.02066492579366503, -0.018045785951528608, 0.08891409436369054, 0.08541086952120591, -0.02446460189134518, 0.005614531190093905, -0.057933012838787906]","[-0.09642976858269886, -0.007135231741870467, -0.003333562839117135, 0.04955309329858042, 0.06744638449467452, 0.0797660161618965, -0.07911716626649484, -0.052735654997274145, -0.06468077619436258]","[-0.02511423714785059, 0.0020918005285071248, 0.03012241030254619, 0.02372820425761602, 0.02564969074472026, -0.029152026913693257, -0.01577527298178112, -0.03058463478631547, -0.060965934003749125]"
"[-0.08161473738113809, -0.019134808259339747, 0.018996237197099912, 0.13621780443630882, 0.08063473292205314, 0.002100669877076869, -0.1239302861605858, -0.09422485539289091, -0.06571142390525092]","[-0.14248863120032587, -0.016641341215667432, 0.06827677686542201, 0.07319270125821192, 0.04916053406819004, -0.009397401226049235, -0.018078183069950245, -0.010856062940973576, -0.09983505920552423]","[-0.06607372005867486, 0.010470269026812515, 0.07161448800700392, 0.10801163130703811, 0.020890099668315648, -0.00849826838286323, -0.003157303378837184, -0.05853538539356533, -0.07472181079522963]","[-0.040392804923480574, 0.009294396297863002, 0.0629224743458011, 0.037887596427892634, -0.0013771820019918835, -0.03181851571550659, -0.0414761179378546, -0.04469512461909927, -0.04367805520695717]","[-0.04100887882062511, -0.01845254315203778, -0.0003663759424720192, -0.08806485792424751, -0.17825859076287995, -0.025287322995953668, 0.022819075689289182, 0.03371862959683, 0.06823419764543019]","[-0.055411657513073656, 0.01421114692038554, 0.0029200228515184334, 0.0018697088705904447, -0.14459170694511464, -0.08492704270312254, 0.018974114965417052, 0.11689915967605168, 0.023389587210680948]","[0.029796982273089676, 0.05548325759130495, 0.043620423198055924, -0.029526860587258716, 0.003573532542707189, 0.06992360519711102, -0.07276423648036734, 0.04402406465164066, 0.015869231613716686]","[0.030222953121599894, 0.0200073485114015, 0.001724023593423482, 0.019585063831332974, 0.03227377225910845, 0.034271147195958945, -0.015430517249671788, 0.034547171068543894, 0.029465704334969423]","[-0.03512874541606273, 0.0367370528998986, 0.00046444190236654553, 0.024198430242371366, -0.006715143428527137, 0.029799024663412076, 0.03697945157848623, 0.03214263741104635, 0.0015228501470087308]","[-0.14344213750992663, 0.01720866306806204, 0.05095608982390746, 0.044136224002112465, -0.023125564682616867, 0.09260698689617461, 0.043139938476812134, -0.024048810916464353, -0.07076472249139411]","[-0.0913451483167873, -0.030637378953188577, 0.054962684689377234, 0.0682098701917374, 0.04521675996158238, 0.026316685277994634, 0.01897270703514875, -0.020224623836565037, -0.0981382227159661]","[-0.10137439240109962, -0.019297398374375732, 0.0720979731051645, 0.013246160853175093, -0.014190824108190198, 0.034163683620574564, -0.034045060252150774, -0.02056464027483658, -0.06336883550159453]","[-0.10708144023014103, -0.018362829550893675, -0.03360354135966483, -0.03974980044596949, 0.021312690580694266, 0.03730547752502922, 0.038714560753079, -0.010215797482266642, -0.03498598645653345]","[-0.1184311538976014, -0.014298735803659104, 0.023821206959427063, 0.0403435024513568, 0.2119039393603572, 0.08947467555651659, -0.022294162240408935, -0.09989700039900164, -0.11062227198698663]","[-0.06221416291229411, -0.0018784952177584094, 0.0026270783711526205, 0.007594806459808784, 0.03195837749381886, 0.08393276758828533, -0.01001810244958376, -0.014022153151243028, -0.07798011618218618]","[-0.03341700730559499, -0.05200596509420039, 0.01066989693672625, 0.12116846621617873, 0.054229387586572544, 0.05978227285324961, 0.05007217967663438, -0.04588426289822333, -0.04461496797134277]"
